Job title,Location,Company Industry,Experience Level,Salary Amount,Salary Currency,Conversion Ratio,Reference Year
Research Engineer,US,2024,Senior,212000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,93300.0,USD,1.0,2024
Data Analyst,US,2024,Junior,110500.0,USD,1.0,2024
Data Analyst,US,2024,Junior,69000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,100000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,85000.0,USD,1.0,2024
BI Analyst,US,2024,Mid,107690.0,USD,1.0,2024
BI Analyst,US,2024,Mid,78300.0,USD,1.0,2024
Analytics Engineer,US,2024,Junior,131000.0,USD,1.0,2024
Analytics Engineer,US,2024,Junior,110000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,133000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,58400.0,USD,1.0,2024
Data Engineer,US,2024,Junior,115000.0,USD,1.0,2024
Data Engineer,US,2024,Junior,87550.0,USD,1.0,2024
Data Engineer,US,2024,Executive,209309.0,USD,1.0,2024
Data Engineer,US,2024,Executive,168854.0,USD,1.0,2024
Research Engineer,US,2024,Junior,133000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,58400.0,USD,1.0,2024
Data Scientist,CA,2024,Senior,269000.0,USD,1.0,2024
Data Scientist,CA,2024,Senior,165000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,245000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,185000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,333500.0,USD,1.0,2024
Research Engineer,US,2024,Senior,180000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,195000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,147500.0,USD,1.0,2024
ML Engineer,US,2024,Junior,187500.0,USD,1.0,2024
ML Engineer,US,2024,Junior,99500.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,126400.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,101100.0,USD,1.0,2024
Data Engineer,US,2024,Senior,167400.0,USD,1.0,2024
Data Engineer,US,2024,Senior,116600.0,USD,1.0,2024
Data Analyst,US,2024,Senior,126000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,87000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,152375.0,USD,1.0,2024
Data Engineer,US,2024,Senior,94000.0,USD,1.0,2024
Data Analyst,GB,2024,Senior,80000.0,GBP,1.2951632,2024
Data Analyst,GB,2024,Senior,45000.0,GBP,1.2951632,2024
Data Engineer,US,2024,Senior,276000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,174000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,113800.0,USD,1.0,2024
Data Analyst,US,2024,Junior,74400.0,USD,1.0,2024
ML Engineer,US,2024,Senior,333500.0,USD,1.0,2024
ML Engineer,US,2024,Senior,183000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,260000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,192000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,158000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,105000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,148000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,110000.0,USD,1.0,2024
Data Manager,US,2024,Mid,128000.0,USD,1.0,2024
Data Manager,US,2024,Mid,81500.0,USD,1.0,2024
Data Analyst,US,2024,Senior,115000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,75300.0,USD,1.0,2024
Data Scientist,US,2024,Mid,140000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,100000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,240000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,140000.0,USD,1.0,2024
Applied Scientist,US,2024,Mid,222200.0,USD,1.0,2024
Applied Scientist,US,2024,Mid,136000.0,USD,1.0,2024
Data Scientist,CA,2024,Mid,187200.0,USD,1.0,2024
Data Scientist,CA,2024,Mid,100800.0,USD,1.0,2024
Data Engineer,US,2024,Senior,153200.0,USD,1.0,2024
Data Engineer,US,2024,Senior,102200.0,USD,1.0,2024
Robotics Software Engineer,US,2024,Senior,240000.0,USD,1.0,2024
Robotics Software Engineer,US,2024,Senior,160000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,105000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,77000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,207300.0,USD,1.0,2024
Data Engineer,US,2024,Senior,119000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,160000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,130000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,155000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,125000.0,USD,1.0,2024
ML Engineer,US,2024,Executive,265000.0,USD,1.0,2024
ML Engineer,US,2024,Executive,203800.0,USD,1.0,2024
Data Analyst,US,2024,Senior,135000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,105000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,345400.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,272700.0,USD,1.0,2024
Robotics Software Engineer,US,2024,Mid,198000.0,USD,1.0,2024
Robotics Software Engineer,US,2024,Mid,160000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,198000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,180000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,100000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,80000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,250000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,200000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,155000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,139500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,160000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,110000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,247600.0,USD,1.0,2024
Research Engineer,US,2024,Senior,127300.0,USD,1.0,2024
Data Scientist,US,2024,Senior,191500.0,USD,1.0,2024
Data Scientist,US,2024,Senior,111500.0,USD,1.0,2024
Data Scientist,US,2024,Senior,204800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,115800.0,USD,1.0,2024
Data Engineer,US,2024,Senior,116000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,90000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,206000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,140250.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,225000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,190000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,175000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,84105.0,USD,1.0,2024
Data Analyst,US,2024,Junior,76095.0,USD,1.0,2024
ML Engineer,US,2024,Senior,250000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,140000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,140000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,100000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,250800.0,USD,1.0,2024
ML Engineer,US,2024,Senior,167200.0,USD,1.0,2024
Data Engineer,US,2024,Mid,165000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,140250.0,USD,1.0,2024
Data Scientist,US,2024,Mid,110000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,90000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,300000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,200000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,155000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,104603.0,USD,1.0,2024
Data Scientist,US,2024,Senior,279000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,183000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,252000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,168000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,96600.0,USD,1.0,2024
Data Analyst,US,2024,Senior,55200.0,USD,1.0,2024
Data Analyst,US,2024,Junior,73756.0,USD,1.0,2024
Data Analyst,US,2024,Junior,61463.0,USD,1.0,2024
Data Engineer,US,2024,Senior,130000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,100000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,167500.0,USD,1.0,2024
Data Engineer,US,2024,Mid,106500.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,126000.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,78000.0,USD,1.0,2024
AI Engineer,CA,2024,Mid,800000.0,USD,1.0,2024
Data Engineer,NL,2023,Junior,44382.0,EUR,1.0882787,2023
Data Analyst,LT,2024,Junior,40100.0,EUR,1.0882787,2024
Data Analyst,LT,2024,Junior,28069.0,EUR,1.0882787,2024
Data Engineer,US,2024,Senior,220000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,137500.0,USD,1.0,2024
Data Scientist,US,2024,Mid,127660.0,USD,1.0,2024
Data Scientist,US,2024,Mid,68740.0,USD,1.0,2024
ML Engineer,CA,2024,Senior,137930.0,USD,1.0,2024
ML Engineer,CA,2024,Senior,74270.0,USD,1.0,2024
Data Engineer,US,2024,Senior,180500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,96200.0,USD,1.0,2024
Data Engineer,US,2024,Senior,266875.0,USD,1.0,2024
Data Engineer,US,2024,Senior,128250.0,USD,1.0,2024
BI Analyst,US,2024,Executive,230000.0,USD,1.0,2024
BI Analyst,US,2024,Executive,176900.0,USD,1.0,2024
Data Scientist,US,2024,Mid,212000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,93300.0,USD,1.0,2024
ML Engineer,US,2024,Mid,200000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,140000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,80080.0,USD,1.0,2024
Data Analyst,US,2024,Junior,65400.0,USD,1.0,2024
ML Engineer,US,2024,Senior,210000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,178500.0,USD,1.0,2024
Data Scientist,US,2024,Senior,165000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,115500.0,USD,1.0,2024
AI Engineer,EG,2024,Senior,242000.0,USD,1.0,2024
AI Engineer,EG,2024,Senior,106200.0,USD,1.0,2024
Data Engineer,US,2024,Senior,148000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,100000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,160000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,145000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,180000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,140000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,96600.0,USD,1.0,2024
Data Analyst,US,2024,Senior,55200.0,USD,1.0,2024
Data Analyst,US,2024,Junior,85500.0,USD,1.0,2024
Data Analyst,US,2024,Junior,51000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,185490.0,USD,1.0,2024
Data Engineer,US,2024,Senior,134530.0,USD,1.0,2024
Research Engineer,US,2024,Senior,337300.0,USD,1.0,2024
Research Engineer,US,2024,Senior,192700.0,USD,1.0,2024
Data Engineer,US,2024,Senior,205000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,175000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,185900.0,USD,1.0,2024
Data Scientist,US,2024,Senior,109400.0,USD,1.0,2024
ML Engineer,US,2024,Mid,200000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,140000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,277000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,173000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,210000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,180000.0,USD,1.0,2024
Data Engineer,AT,2024,Mid,70000.0,EUR,1.0882787,2024
Data Engineer,AT,2024,Mid,53000.0,EUR,1.0882787,2024
Data Engineer,US,2024,Mid,200000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,150000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,193000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,156000.0,USD,1.0,2024
BI Analyst,AU,2024,Junior,92000.0,USD,1.0,2024
BI Analyst,AU,2024,Junior,90000.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,197000.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,115000.0,USD,1.0,2024
Data Analyst,DE,2024,Senior,86026.0,EUR,1.0882787,2024
Data Analyst,DE,2024,Senior,71688.0,EUR,1.0882787,2024
Data Analyst,NL,2024,Senior,86146.0,EUR,1.0882787,2024
Data Analyst,NL,2024,Senior,71789.0,EUR,1.0882787,2024
Data Scientist,US,2024,Senior,170000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,130000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,297000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,138000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,212800.0,USD,1.0,2024
Research Engineer,US,2024,Mid,124100.0,USD,1.0,2024
Data Engineer,US,2024,Senior,160000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,150000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,55720.0,USD,1.0,2024
Data Engineer,US,2024,Senior,50700.0,USD,1.0,2024
Data Analyst,US,2024,Senior,140000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,136000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,195000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,147500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,195000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,147500.0,USD,1.0,2024
Research Engineer,US,2024,Junior,300000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,150000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,154000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,103000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,300000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,150000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,234000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,208000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,206000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,175100.0,USD,1.0,2024
ML Engineer,US,2024,Senior,324000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,159000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,150895.0,USD,1.0,2024
Data Engineer,US,2024,Senior,120715.0,USD,1.0,2024
Research Engineer,US,2024,Junior,300000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,150000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,283800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,234700.0,USD,1.0,2024
BI Analyst,US,2024,Junior,86000.0,USD,1.0,2024
BI Analyst,US,2024,Junior,53000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,187158.0,USD,1.0,2024
Data Scientist,US,2024,Senior,116974.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,225000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,180000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,179000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,112000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,195700.0,USD,1.0,2024
ML Engineer,US,2024,Senior,97700.0,USD,1.0,2024
BI Analyst,US,2024,Senior,100000.0,USD,1.0,2024
BI Analyst,US,2024,Senior,85000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,119000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,52100.0,USD,1.0,2024
BI Developer,US,2024,Senior,136000.0,USD,1.0,2024
BI Developer,US,2024,Senior,91536.0,USD,1.0,2024
Data Engineer,US,2024,Senior,199700.0,USD,1.0,2024
Data Engineer,US,2024,Senior,165100.0,USD,1.0,2024
ML Engineer,US,2024,Senior,251250.0,USD,1.0,2024
ML Engineer,US,2024,Senior,120750.0,USD,1.0,2024
Data Scientist,US,2024,Senior,240000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,220000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,160000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,150000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,300000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,220000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,130000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,100000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,170000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,150000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,150000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,120000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,247300.0,USD,1.0,2024
Data Scientist,US,2024,Senior,139800.0,USD,1.0,2024
Data Engineer,US,2024,Executive,220000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,210000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,116000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,79000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,130000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,117000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,172200.0,USD,1.0,2024
Data Scientist,US,2024,Mid,131200.0,USD,1.0,2024
Research Engineer,US,2024,Senior,210000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,151800.0,USD,1.0,2024
Data Engineer,US,2024,Mid,133000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,58300.0,USD,1.0,2024
Research Engineer,US,2024,Mid,359400.0,USD,1.0,2024
Research Engineer,US,2024,Mid,239600.0,USD,1.0,2024
BI Analyst,US,2024,Junior,80000.0,USD,1.0,2024
BI Analyst,US,2024,Junior,70000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,324100.0,USD,1.0,2024
Data Engineer,US,2024,Senior,166700.0,USD,1.0,2024
Data Engineer,US,2024,Mid,100000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,80000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,85000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,75000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,243800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,144200.0,USD,1.0,2024
ML Engineer,CA,2024,Senior,220000.0,USD,1.0,2024
ML Engineer,CA,2024,Senior,200000.0,USD,1.0,2024
AI Engineer,US,2024,Senior,289000.0,USD,1.0,2024
BI Developer,US,2024,Mid,77826.0,USD,1.0,2024
BI Developer,US,2024,Mid,59300.0,USD,1.0,2024
Data Scientist,US,2024,Mid,166000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,73100.0,USD,1.0,2024
Research Engineer,US,2024,Mid,151500.0,USD,1.0,2024
Research Engineer,US,2024,Mid,101000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,182000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,164000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,132100.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,96700.0,USD,1.0,2024
Data Manager,US,2024,Mid,98500.0,USD,1.0,2024
Data Manager,US,2024,Mid,71500.0,USD,1.0,2024
ML Engineer,US,2024,Senior,200800.0,USD,1.0,2024
ML Engineer,US,2024,Senior,107800.0,USD,1.0,2024
Data Analyst,US,2024,Junior,106100.0,USD,1.0,2024
Data Analyst,US,2024,Junior,74300.0,USD,1.0,2024
Data Analyst,US,2024,Senior,153900.0,USD,1.0,2024
Data Analyst,US,2024,Senior,112715.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,105000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,94200.0,USD,1.0,2024
Data Manager,US,2024,Mid,171000.0,USD,1.0,2024
Data Manager,US,2024,Mid,136000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,221000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,185000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,92700.0,USD,1.0,2024
Data Analyst,US,2024,Junior,64900.0,USD,1.0,2024
Data Engineer,US,2024,Mid,126600.0,USD,1.0,2024
Data Engineer,US,2024,Mid,80800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,164845.0,USD,1.0,2024
Data Scientist,US,2024,Senior,119887.0,USD,1.0,2024
Data Analyst,US,2024,Junior,93000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,87000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,103500.0,USD,1.0,2024
Data Analyst,US,2024,Mid,65600.0,USD,1.0,2024
BI Engineer,US,2024,Mid,165600.0,USD,1.0,2024
BI Engineer,US,2024,Mid,65800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,164000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,152000.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,250000.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,180000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,202000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,137000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,204600.0,USD,1.0,2024
ML Engineer,US,2024,Senior,84500.0,USD,1.0,2024
Research Engineer,US,2024,Senior,190000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,151500.0,USD,1.0,2024
Data Engineer,GB,2024,Mid,65000.0,GBP,1.2951632,2024
Data Engineer,GB,2024,Mid,55000.0,GBP,1.2951632,2024
Data Scientist,US,2024,Senior,168800.0,USD,1.0,2024
Data Scientist,US,2024,Senior,93800.0,USD,1.0,2024
Data Scientist,US,2024,Mid,132567.0,USD,1.0,2024
Data Scientist,US,2024,Mid,96412.0,USD,1.0,2024
ML Engineer,US,2024,Senior,309000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,142000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,333500.0,USD,1.0,2024
Research Engineer,US,2024,Senior,156000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,266875.0,USD,1.0,2024
Data Scientist,US,2024,Senior,128250.0,USD,1.0,2024
Data Engineer,US,2024,Senior,191311.0,USD,1.0,2024
Data Engineer,US,2024,Senior,166358.0,USD,1.0,2024
Data Scientist,US,2024,Senior,218500.0,USD,1.0,2024
Data Scientist,US,2024,Senior,190000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,70000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,60000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,324000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,159000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,179000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,152000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,235680.0,USD,1.0,2024
ML Engineer,US,2024,Senior,153040.0,USD,1.0,2024
Data Analyst,US,2024,Junior,140000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,100000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,187000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,153000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,185000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,81000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,290000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,203000.0,USD,1.0,2024
AI Engineer,US,2024,Senior,142352.0,USD,1.0,2024
AI Engineer,US,2024,Senior,95325.0,USD,1.0,2024
Data Analyst,US,2024,Mid,187000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,153000.0,USD,1.0,2024
Data Scientist,CA,2024,Senior,190000.0,USD,1.0,2024
Data Scientist,CA,2024,Senior,158500.0,USD,1.0,2024
Data Scientist,US,2024,Mid,240000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,180000.0,USD,1.0,2024
Research Engineer,DE,2024,Junior,80000.0,EUR,1.0882787,2024
Data Engineer,ES,2024,Executive,96000.0,EUR,1.0882787,2024
Data Engineer,ES,2024,Executive,96000.0,EUR,1.0882787,2024
Data Engineer,US,2024,Senior,130500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,96000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,166000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,73100.0,USD,1.0,2024
ML Engineer,GB,2024,Mid,50000.0,GBP,1.2951632,2024
ML Engineer,GB,2024,Mid,40000.0,GBP,1.2951632,2024
Data Analyst,US,2024,Senior,234000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,146000.0,USD,1.0,2024
Data Engineer,GB,2024,Senior,100000.0,GBP,1.2951632,2024
Data Engineer,GB,2024,Senior,100000.0,GBP,1.2951632,2024
Data Scientist,LT,2024,Senior,58800.0,EUR,1.0882787,2024
Data Scientist,LT,2024,Senior,42000.0,EUR,1.0882787,2024
Data Engineer,US,2024,Senior,105000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,95000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,60500.0,USD,1.0,2024
Data Analyst,US,2024,Junior,40300.0,USD,1.0,2024
Data Analyst,US,2024,Mid,160000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,95000.0,USD,1.0,2024
Data Engineer,US,2024,Junior,152500.0,USD,1.0,2024
Data Engineer,US,2024,Junior,138200.0,USD,1.0,2024
Research Engineer,US,2024,Senior,164300.0,USD,1.0,2024
Research Engineer,US,2024,Senior,104000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,163700.0,USD,1.0,2024
Data Analyst,US,2024,Senior,109100.0,USD,1.0,2024
Data Engineer,US,2024,Senior,130000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,100000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,220000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,200000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,115000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,95000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,230000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,170000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,250000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,180700.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,136675.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,111648.0,USD,1.0,2024
Data Engineer,GB,2024,Senior,65000.0,GBP,1.2951632,2024
Data Engineer,GB,2024,Senior,65000.0,GBP,1.2951632,2024
ML Engineer,US,2024,Senior,254000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,200000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,161000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,133200.0,USD,1.0,2024
Data Engineer,GB,2024,Mid,85000.0,GBP,1.2951632,2024
Data Engineer,GB,2024,Mid,85000.0,GBP,1.2951632,2024
Research Engineer,US,2024,Junior,160000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,140000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,223100.0,USD,1.0,2024
ML Engineer,US,2024,Mid,126400.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,190000.0,USD,1.0,2024
Analytics Engineer,US,2024,Senior,136000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,134400.0,USD,1.0,2024
Data Engineer,US,2024,Mid,100000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,246000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,170000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,198000.0,USD,1.0,2024
Research Engineer,US,2024,Junior,115000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,150000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,103000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,170000.0,USD,1.0,2024
